date,title,where,link
2021.04.29.,코로나19 백신 1차 접종자 누적 300만 명 넘어...접종 시작 62일만,YTN,https://www.ytn.co.kr/_ln/0103_202104291802413741
2021.04.29.,백신 접종 시작한 태극전사…코로나 딛고 도쿄로!,KBS,https://news.kbs.co.kr/news/view.do?ncd=5174790&ref=A
2021.04.26.,軍 ‘코로나 불만’ 폭발…백신 접종도 앞당겨 모레부터,KBS언론사 선정,http://news.kbs.co.kr/news/view.do?ncd=5171337&ref=A
2021.04.27.,"비스카라 전 페루 대통령, 중국 시노팜 백신 새치기 접종했지만 코로나19 감염",KBS,http://news.kbs.co.kr/news/view.do?ncd=5171795&ref=A
2021.04.27.,"'새치기 백신 접종' 페루 전 대통령, 코로나19 확진",MBN언론사 선정,http://mbn.mk.co.kr/pages/news/newsView.php?category=mbn00008&news_seq_no=4488222
2021.04.22.,"美 ‘코로나 백신, 국내 공급 우선’…2억회 접종 초과",KBS언론사 선정,http://news.kbs.co.kr/news/view.do?ncd=5168447&ref=A
2021.04.24.,"美보건당국, 얀센 코로나19 백신 접종 재개 권고",한국경제,https://www.hankyung.com/international/article/2021042412727
2021.04.24.,"美보건당국, 얀센 코로나19 백신 접종 재개 권고",한국경제,https://www.hankyung.com/international/article/2021042412727
2021.04.21.,"이재명 ""러시아 코로나 백신 청와대에 공개 검증 요청""",매일경제언론사 선정,http://news.mk.co.kr/newsRead.php?no=383946&year=2021
2021.04.24.,빌 게이츠 “백신이 있으니 코로나 끝이 올 것”,조선일보,https://www.chosun.com/international/international_general/2021/04/24/6IBCN64HNZCJ7OOFFKOFYIMBQA/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news
2021.04.23.,"백신 지연에 뒤집힌 코로나 여론…""잘한다"" 43% vs ""잘못"" 49%",한국경제언론사 선정,https://www.hankyung.com/politics/article/2021042391227
2021.04.23.,"백신 지연에 뒤집힌 코로나 여론…""잘한다"" 43% vs ""잘못"" 49%",한국경제언론사 선정,https://www.hankyung.com/politics/article/2021042391227
2021.05.04.,[이재갑의 감염병 이야기] 이제는 코로나19 백신 접종 수용도를 높여야 할 때,서울신문,https://www.seoul.co.kr/news/newsView.php?id=20210504029011&wlog_tag3=naver
2021.04.25.,"이란, 자체 개발 코로나19 백신 대량 생산 시작",MBC,https://imnews.imbc.com/news/2021/world/article/6159997_34880.html
2021.04.27.,코로나19 백신 1차 접종자 14만 1천여 명↑…신규 이상반응 신고 546건,KBS,http://news.kbs.co.kr/news/view.do?ncd=5172110&ref=A
2021.04.29.,코로나 백신접종 예약 콜센터 다음주 연다,한국일보,https://hankookilbo.com/News/Read/A2021042911500001069?did=NA
2021.04.29.,"'태극전사'들 코로나 백신 접종 시작돼…김연경 선수, 화이자로",MBN언론사 선정,http://mbn.mk.co.kr/pages/news/newsView.php?category=mbn00009&news_seq_no=4491238
2021.04.22.,정부 “얀센 코로나19 백신 도입 준비”...접종 대상·기준 등 심의 예정,서울신문언론사 선정,https://www.seoul.co.kr/news/newsView.php?id=20210422500138&wlog_tag3=naver
2021.04.25.,"이란, 자체 개발 코로나19 백신 대량 생산 돌입",KBS,http://news.kbs.co.kr/news/view.do?ncd=5170783&ref=A
2021.04.25.,"이란, 자체 개발 코로나19 백신 대량 생산 돌입",KBS,http://news.kbs.co.kr/news/view.do?ncd=5170783&ref=A
2021.04.27.,코로나 백신 접종 느린 일본…두 달 반 만에 모더나 승인 전망,MBC,https://imnews.imbc.com/news/2021/world/article/6161850_34880.html
2021.04.26.,R&D와 생산설비에 대규모 투자… 코로나19 백신 글로벌 개발·생산기지로 부상,조선일보,https://www.chosun.com/special/special_section/2021/04/26/JPTENPJXPFBELCS5DS7POTN2HU/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news
2021.04.26.,홍남기 오늘 대국민담화…코로나 백신 수급 및 접종 계획 발표,MBC,https://imnews.imbc.com/news/2021/politics/article/6160148_34866.html
2021.04.28.,'변이 바이러스' 잡는 국산 코로나19 치료제·백신 아직은 가물가물,한국일보,https://hankookilbo.com/News/Read/A2021042716420003679?did=NA
2021.04.28.,바이든 정부 “코로나 백신 특허 일시 완화 고려”,조선일보,https://www.chosun.com/international/international_general/2021/04/28/TYT77YKKPBDY5MWALDFKQK4TYI/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news
2021.04.28.,바이든 정부 “코로나 백신 특허 일시 완화 고려”,조선일보,https://www.chosun.com/international/international_general/2021/04/28/TYT77YKKPBDY5MWALDFKQK4TYI/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news
2021.04.26.,"“코로나19 백신 맞은 미국인 500만 명, 두 번째 접종 안 해”",KBS,http://news.kbs.co.kr/news/view.do?ncd=5170900&ref=A
2021.04.27.,美·유럽서 코로나19 백신 승인절차 바쁜 노바백스 CEO가 방한한 이유는,매일경제,http://news.mk.co.kr/newsRead.php?no=404040&year=2021
2021.04.28.,"백악관 ""코로나 백신 지식재산권 면제 고려... 다른 방법도 많아""",한국일보,https://hankookilbo.com/News/Read/A2021042815020005095?did=NA
2021.04.24.,"정부, 코로나19 ‘백신 추가도입’ 계약 관련 오후 5시 긴급 브리핑",KBS,http://news.kbs.co.kr/news/view.do?ncd=5170423&ref=A
2021.04.28.,"백악관 ""코로나 백신 지식재산권 면제 고려... 다른 방법도 많아""",한국일보,https://hankookilbo.com/News/Read/A2021042815020005095?did=NA
2021.04.24.,"정부, 코로나19 ‘백신 추가도입’ 계약 관련 오후 5시 긴급 브리핑",KBS,http://news.kbs.co.kr/news/view.do?ncd=5170423&ref=A
2021.04.25.,"코로나 백신 개발한 과학자, 말라리아 백신도 성공 임박",조선일보언론사 선정,https://www.chosun.com/economy/science/2021/04/25/VRPODFDOI5GKJDA7PPHWWYOMGA/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news
2021.04.23.,"정부 ""코로나19 백신, 알려지지 않은 부작용도 포괄적 보상 검토""",한국일보언론사 선정,https://hankookilbo.com/News/Read/A2021042316330001139?did=NA
2021.04.25.,226만639명 코로나 백신 1차 접종 마쳐…인구比 4.3%,매일경제,http://news.mk.co.kr/newsRead.php?no=396274&year=2021
2021.04.21.,얀센 코로나19 백신 유럽 공급 재개... “접종 이익이 더 커”,서울신문언론사 선정,https://www.seoul.co.kr/news/newsView.php?id=20210421500020&wlog_tag3=naver
2021.04.27.,독일서 코로나19 백신 6회분 대신 식염수 주입한 간호사,중앙일보,https://news.joins.com/article/olink/23639834
2021.04.26.,권덕철 장관 “코로나19 백신 충분히 확보…러시아 백신 적극 검토 안해”,한겨레,http://www.hani.co.kr/arti/society/health/992566.html
2021.04.22.,“코로나 예방 된다”…‘개 백신’ 사람들에게 접종한 칠레 수의사,동아일보언론사 선정,https://www.donga.com/news/article/all/20210422/106536242/2
2021.04.21.,"얀센, 유럽에서 코로나19 백신 공급 재개...네덜란드·이탈리아 접종 결정",YTN언론사 선정,https://www.ytn.co.kr/_ln/0104_202104211403047047
2021.04.30.,"수성중동병원, 코로나19 안심백신 접종 기관 선정",한국일보,https://hankookilbo.com/News/Read/A2021043014270001303?did=NA
2021.04.25.,전세계 코로나 백신접종 10억회 돌파…AZ백신 156개국 투여,KBS,http://news.kbs.co.kr/news/view.do?ncd=5170578&ref=A
2021.04.26.,주말 영향 500명대 예상…'코로나19 백신' 대국민담화 발표,MBN언론사 선정,http://www.mbn.co.kr/pages/news/newsView.php?news_seq_no=4487103
2021.04.29.,"이인영 장관, 6월 중 방미 구상...코로나19 백신 1차 접종 마쳐",YTN,https://www.ytn.co.kr/_ln/0101_202104291856229499
2021.04.27.,"“SK바이오사이언스, 자체 개발 코로나 백신 주가에 미반영”",한국경제,https://www.hankyung.com/it/article/202104279498i
2021.04.25.,"""세계 코로나 백신접종 10억회 돌파…미·중·인도가 58%""",MBC,https://imnews.imbc.com/news/2021/world/article/6159347_34880.html
2021.04.23.,"'백신의 힘' 이스라엘, 10개월 만에 일일 코로나 사망자 '제로'",한국일보언론사 선정,https://hankookilbo.com/News/Read/A2021042320470005806?did=NA
2021.04.28.,"식약처, 국산 코로나19 백신 임상에 ‘비열등성시험’ 도입 검토",KBS,http://news.kbs.co.kr/news/view.do?ncd=5173221&ref=A
2021.04.28.,홍콩 “코로나 백신 맞아야 술집 출입 가능”,조선일보,https://www.chosun.com/international/china/2021/04/28/3BU2GGCUXJCSJLODCCQY5ZORUI/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news
2021.04.25.,"코로나19 백신 생산 노바백스 CEO, SK바이오사이언스 공장 방문 예정",KBS,http://news.kbs.co.kr/news/view.do?ncd=5170696&ref=A
2021.05.03.,[사사건건 플러스]① 코로나19 확산 속 백신 수급 불안?…접종 일정 차질 없나,KBS,https://news.kbs.co.kr/news/view.do?ncd=5176922&ref=A
2021.04.30.,"코로나 유전자 지도 만든 두 과학자 “RNA 백신 생산, 지금부터 준비해야”",조선일보,https://www.chosun.com/economy/science/2021/04/30/2C63TVDLWZHR3PNCHZQYXGVOL4/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news
2021.04.30.,한·미 정상회담 앞두고 문재인 대통령 코로나19 백신 2차 접종,한국경제,https://www.hankyung.com/politics/article/202104305094i
2021.04.22.,이란 “한국 동결 자금 중 335억원 코로나19 백신 구매 사용”,서울신문언론사 선정,https://www.seoul.co.kr/news/newsView.php?id=20210422500187&wlog_tag3=naver
2021.04.24.,‘팬데믹 예언자’ 빌 게이츠 “백신 있어 코로나19 끝난다”,KBS,http://news.kbs.co.kr/news/view.do?ncd=5170369&ref=A
2021.04.24.,"미 CDC 국장 ""임신부도 코로나 백신 맞도록 권고""",MBC,https://imnews.imbc.com/news/2021/world/article/6158654_34880.html
2021.04.28.,"""코로나 지옥, 인도를 구하라""…산소·백신 지원 본격화",MBC,https://imnews.imbc.com/replay/2021/nwdesk/article/6162804_34936.html
2021.04.24.,‘팬데믹 예언자’ 빌 게이츠 “백신 있어 코로나19 끝난다”,중앙일보,https://news.joins.com/article/olink/23637260
2021.04.28.,"미 백악관 ""코로나 백신 지식재산권 면제 고려...결정은 안돼""",YTN,https://www.ytn.co.kr/_ln/0104_202104280538087276
2021.04.18.,"홍남기 ""코로나 백신 상반기 1200만명 접종 목표""",한국경제언론사 선정,https://www.hankyung.com/society/article/2021041879817
2021.04.29.,"파우치 ""긴급승인 받은 코로나 백신, 곧 정식승인 받기를 기대""",YTN,https://www.ytn.co.kr/_ln/0104_202104290325339915
2021.05.03.,[코로나19 국제뉴스] IOC “도쿄 올림픽 참가 선수 40%는 백신 미접종”,KBS,https://news.kbs.co.kr/news/view.do?ncd=5176358&ref=A
2021.04.28.,백악관 “코로나 백신 ‘특허 유예’ 고려…결정은 안돼”,한겨레,http://www.hani.co.kr/arti/international/international_general/992936.html
2021.04.26.,"식약처 ""노바백스 코로나19 백신 허가 사전상담 중""",TV조선,http://news.tvchosun.com/site/data/html_dir/2021/04/26/2021042690060.html
2021.04.24.,화이자 코로나 백신 초저온 아닌 ‘2주간 일반 냉동고’ 보관 가능,KBS,http://news.kbs.co.kr/news/view.do?ncd=5170407&ref=A
2021.04.27.,"""EU 성인 4분의 1 코로나19 백신 최소 1회 접종""",YTN,https://www.ytn.co.kr/_ln/0104_202104271948445123
2021.04.24.,미 CDC 국장 “임신부도 코로나 백신 맞도록 권고”,KBS,http://news.kbs.co.kr/news/view.do?ncd=5170292&ref=A
2021.04.26.,"식약처, 노바백스 코로나19 백신 허가 사전상담 중",YTN,https://www.ytn.co.kr/_ln/0103_202104261140346862
2021.04.30.,"미 70대, 백신 2차 접종 후 코로나19로 사망",MBN,http://mbn.mk.co.kr/pages/news/newsView.php?category=mbn00008&news_seq_no=4491537
2021.04.28.,"미 백악관, “코로나 백신 지식재산권 면제 고려” 언급",KBS,http://news.kbs.co.kr/news/view.do?ncd=5173246&ref=A
2021.04.24.,"미 CDC 국장 ""임신부도 코로나 백신 맞도록 권고""",YTN,https://www.ytn.co.kr/_ln/0104_202104242155476979
2021.04.26.,"하루 35만명 확진 '코로나 지옥' 된 인도…美, AZ백신 지원",한국경제,https://www.hankyung.com/international/article/2021042680501
2021.04.26.,"하루 35만명 확진 '코로나 지옥' 된 인도…美, AZ백신 지원",한국경제,https://www.hankyung.com/international/article/2021042680501
2021.04.29.,중대본 “이르면 오늘까지 코로나19 백신 300만명 접종 완료 예정”,KBS,http://news.kbs.co.kr/news/view.do?ncd=5174020&ref=A
2021.04.22.,"식약처, 러시아 코로나 백신 이상반응 수집 요청",SBS,https://news.sbs.co.kr/news/endPage.do?news_id=N1006291991&plink=ORI&cooper=NAVER
2021.04.30.,[포토인사이트] 코로나 19 백신 2차 접종 하는 문재인 대통령 내외,서울신문,https://www.seoul.co.kr/news/newsView.php?id=20210430500091&wlog_tag3=naver
2021.04.27.,"중국 백신 ‘새치기 접종’했던 페루 전 대통령, 코로나 확진",조선일보,https://www.chosun.com/international/international_general/2021/04/27/LMWZ4VZJP5BBFNMAL46GNLAKKQ/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news
2021.04.26.,"[사이언스 카페] 코로나 백신 개발 英과학자, 말라리아 백신도 곧 성공",조선일보,https://www.chosun.com/economy/science/2021/04/26/HFFXOSCJDBAGPOKHFY47PEEZ2E/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news
2021.04.26.,"[사이언스 카페] 코로나 백신 개발 英과학자, 말라리아 백신도 곧 성공",조선일보,https://www.chosun.com/economy/science/2021/04/26/HFFXOSCJDBAGPOKHFY47PEEZ2E/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news
2021.04.21.,"영국 코로나19백신 다음엔 치료약 개발한다…""가을부턴 복용""",MBC언론사 선정,https://imnews.imbc.com/news/2021/world/article/6155450_34880.html
2021.04.27.,"대구시, 코로나19 백신접종 가속화 추진",KBS,http://news.kbs.co.kr/news/view.do?ncd=5171966&ref=A
2021.04.28.,"백악관 ""코로나19 백신 지식재산권 포기 고려…결정된 건 없어""",TV조선,http://news.tvchosun.com/site/data/html_dir/2021/04/28/2021042890055.html
2021.04.21.,"김부겸 “코로나19 백신 수급 우려, 청문회서 정부 입장 밝힐 것”",서울신문언론사 선정,https://www.seoul.co.kr/news/newsView.php?id=20210421500033&wlog_tag3=naver
2021.04.22.,"엠큐렉스·삼양홀딩스, mRNA 코로나 백신 개발 협약 체결",한국경제,https://www.hankyung.com/it/article/202104223489i
2021.04.29.,영국에서 코로나19 백신 접종 이후 사망 973건 보고,YTN,https://www.ytn.co.kr/_ln/0104_202104291800303807
2021.04.28.,"""백신 기대감"" 4월 소비자심리지수 102.2…코로나 이전 수준 회복",매일경제,http://news.mk.co.kr/newsRead.php?no=406950&year=2021
2021.04.24.,"미 CDC 자문기구 “얀센 코로나 백신, 접종 재개하라” 권고",KBS,http://news.kbs.co.kr/news/view.do?ncd=5170304&ref=A
2021.05.03.,"美 백악관 비서실장·국가안보보좌관 ""코로나19 백신 지재권 면제 문제, 무역대표부 대표가 WTO와 협의""",YTN,https://www.ytn.co.kr/_ln/0104_202105031038466253
2021.04.24.,"미 CDC 자문기구 ""얀센 코로나 백신, 접종 재개하라"" 권고",YTN,https://www.ytn.co.kr/_ln/0104_202104240621461956
2021.04.24.,"코로나19 4차 유행 현실화...정부 ""백신 추가 확보""",YTN,https://www.ytn.co.kr/_ln/0103_202104242250069900
2021.04.27.,"코로나 백신, 글로벌 증시 '게임 체인저' 되다",한국경제,https://www.hankyung.com/finance/article/202104271267i
2021.04.24.,"백신 1차 접종 후 코로나 확진…""항체 형성되기 전 감염된 듯""",한국경제언론사 선정,https://www.hankyung.com/society/article/2021042418917
2021.04.24.,"[속보] 미국, 얀센 코로나19 백신접종 재개 권고",매일경제언론사 선정,http://news.mk.co.kr/newsRead.php?no=394917&year=2021
2021.04.16.,"[단독] 휴온스, 러시아 코로나 백신 '스푸트니크V' 생산한다",매일경제언론사 선정,http://news.mk.co.kr/newsRead.php?no=365445&year=2021
2021.04.28.,[세상돋보기]'격리 실험'·'백신 관광'…코로나19 시대의 여행,MBN,http://www.mbn.co.kr/pages/news/newsView.php?news_seq_no=4490055
2021.04.22.,‘개 코로나’ 백신을 75명에게 투여한 칠레 수의사,조선일보,https://www.chosun.com/international/mideast-africa-latin/2021/04/22/AQKZUGP6KRCUFF7OXZSV4SHP3E/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news
2021.04.25.,전세계 코로나 백신 접종 10억 도즈…美·中·인도가 58% 차지,한국경제언론사 선정,https://www.hankyung.com/international/article/202104253252i
2021.04.22.,"식약처, 외교부에 러시아 코로나 백신 이상반응 수집 요청",MBC,https://imnews.imbc.com/news/2021/society/article/6156849_34873.html
2021.04.21.,유럽서 ‘OK’ 받은 얀센 코로나19 백신 공급 재개,KBS,http://news.kbs.co.kr/news/view.do?ncd=5167601&ref=A
2021.04.20.,"1차 AZ, 2차 화이자…영국 등 코로나 ‘백신 복합’ 접종 임상시험",한겨레언론사 선정,http://www.hani.co.kr/arti/international/international_general/991760.html
2021.04.30.,"라임 투자사 ""출국금지로 코로나19 백신 출장 막혔다""...법원""출국금지 2주 해제""",JTBC언론사 선정,https://news.jtbc.joins.com/article/article.aspx?news_id=NB12002536
2021.04.26.,"당·정, 오전 코로나19 백신점검 회의…집단면역 계획 점검",SBS,https://news.sbs.co.kr/news/endPage.do?news_id=N1006295902&plink=ORI&cooper=NAVER
2021.04.27.,코로나 백신 접종 느린 일본...다음 달 모더나 승인 전망,YTN,https://www.ytn.co.kr/_ln/0104_202104272143569548
2021.04.27.,"경제, 코로나 이전 회복했지만…백신 차질 땐 언제든 '소비절벽'",한국경제,https://www.hankyung.com/economy/article/2021042728231
2021.04.21.,“코로나 환자 엄청난 혈전 발생…백신 접종이 혈전증 막을 최선책”,한겨레언론사 선정,http://www.hani.co.kr/arti/international/america/992035.html
2021.04.15.,이재명 “코로나19 백신 독자 도입 검토하고 있다”,한겨레언론사 선정,http://www.hani.co.kr/arti/area/capital/991213.html
2021.04.29.,"도쿄올림픽 출전 태극 전사들, 코로나19 백신 접종 돌입… 선수는 화이자, 스텝은 아스트라제네카 접종",서울신문,https://www.seoul.co.kr/news/newsView.php?id=20210429500178&wlog_tag3=naver
2021.04.17.,"정부, '이물 발견'된 코로나19 백신 주사기 70만개 수거",한국일보언론사 선정,https://hankookilbo.com/News/Read/A2021041712060004295?did=NA
2021.04.22.,칠레에서 사람에게 '개 코로나' 백신 투여했다가 적발,SBS,https://news.sbs.co.kr/news/endPage.do?news_id=N1006291659&plink=ORI&cooper=NAVER
2021.04.28.,치열한 제약계 로비 속에서도 힘 받는 코로나 백신 지재권 면제 목소리,경향신문,http://news.khan.co.kr/kh_news/khan_art_view.html?artid=202104281642001&code=970100
2021.04.26.,"정부 ""코로나 백신, 신속하게 접종해야…선택권 부여 어려워""",MBN언론사 선정,http://mbn.mk.co.kr/pages/news/newsView.php?category=mbn00009&news_seq_no=4487489
2021.04.24.,"[속보] 정부, 화이자 코로나19 백신 2000만명분 추가계약 체결",매일경제언론사 선정,http://news.mk.co.kr/newsRead.php?no=395602&year=2021
2021.04.21.,코로나 백신인줄 알았는데 안티링클…화이자 가짜백신 첫 적발,MBC언론사 선정,https://imnews.imbc.com/news/2021/world/article/6156444_34880.html
2021.04.22.,"미 성인 3명 중 1명, 코로나 백신 접종 마쳐",SBS,https://news.sbs.co.kr/news/endPage.do?news_id=N1006291645&plink=ORI&cooper=NAVER
2021.04.26.,"강릉시, 코로나19 백신접종센터 이전 추진",KBS,http://news.kbs.co.kr/news/view.do?ncd=5171043&ref=A
2021.04.18.,"일본, 전 국민 접종 가능한 화이자 코로나 백신 확보한 듯",한국일보언론사 선정,https://hankookilbo.com/News/Read/A2021041816390002184?did=NA
2021.04.30.,[코로나19 Q&A] 노바백스·스푸트니크V 백신 사전검토,KBS,https://news.kbs.co.kr/news/view.do?ncd=5174891&ref=A
2021.04.29.,"日, 코로나 백신여권 발급대상 음성 진단자로 확대 추진",한국경제,https://www.hankyung.com/life/article/202104292473i
2021.04.22.,중국 상하이서 40대 한국 교민 사망…코로나 백신 연관 여부 조사중,KBS,http://news.kbs.co.kr/news/view.do?ncd=5168965&ref=A
2021.04.23.,상하이서 40대 한국교민 사망…사흘 전 코로나 백신 접종,KBS,http://news.kbs.co.kr/news/view.do?ncd=5169846&ref=A
2021.04.22.,바이든 “아직은 코로나 백신 외국 줄 만큼 충분치 않아”,한겨레언론사 선정,http://www.hani.co.kr/arti/international/international_general/992089.html
2021.04.27.,울산 경찰·소방 등 코로나19 백신 집단 접종 시작,KBS,http://news.kbs.co.kr/news/view.do?ncd=5171875&ref=A
2021.04.27.,울산 경찰·소방 등 코로나19 백신 집단 접종 시작,KBS,http://news.kbs.co.kr/news/view.do?ncd=5171875&ref=A
2021.04.15.,"""국내 제약사, 8월부터 코로나 백신 위탁 생산""",MBC언론사 선정,https://imnews.imbc.com/replay/2021/nw1700/article/6150464_34922.html
2021.04.15.,"이재명 ""경기도 독자적 코로나백신 도입 검토""",매일경제언론사 선정,http://news.mk.co.kr/newsRead.php?no=364320&year=2021
2021.04.25.,"""백신 있는 건 모르게?""…코로나 피해만 알리는 북한",MBC언론사 선정,https://imnews.imbc.com/replay/2021/nwdesk/article/6159854_34936.html
2021.04.26.,[특파원 24시] '백신 지정석' 만든 美 메이저리그… 코로나 전쟁 승전보 쓴다,한국일보언론사 선정,https://hankookilbo.com/News/Read/A2021042509120003410?did=NA
2021.04.26.,울산 경찰·소방 등 코로나19 백신 집단 접종 시작,KBS,http://news.kbs.co.kr/news/view.do?ncd=5171761&ref=A
2021.04.22.,코로나19 백신 공급난에 '가짜 백신' 사기 기승,YTN,https://www.ytn.co.kr/_ln/0104_202104220702208895
2021.04.25.,전 세계 코로나19 백신 접종 10억 회 넘어서,YTN,https://www.ytn.co.kr/_ln/0104_202104250526424908
2021.04.26.,성동구 노인돌봄시설서 코로나19 백신 1차 접종 마친 6명 확진,경향신문,http://news.khan.co.kr/kh_news/khan_art_view.html?artid=202104261325001&code=620101
2021.04.25.,"이란, 자체 개발 코로나19 백신 '코비란' 대량 생산 시작",YTN,https://www.ytn.co.kr/_ln/0104_202104252245255634
2021.04.23.,코로나 백신 1차 접종 203만명 넘어…이상반응 신고 279건,한국경제,https://www.hankyung.com/society/article/2021042384267
2021.04.19.,코로나19 신규확진 532명…오늘부터 항공승무원 등 백신 접종,MBN언론사 선정,http://mbn.mk.co.kr/pages/news/newsView.php?category=mbn00009&news_seq_no=4481143
2021.04.26.,"영국 의원들, 코로나19 백신 지적재산권 보호 로비 의혹 규명 촉구",MBC,https://imnews.imbc.com/news/2021/world/article/6160566_34880.html
2021.04.24.,"[속보] 정부 ""연말까지 코로나 백신 1억명 공급분 확보""",한국일보언론사 선정,https://hankookilbo.com/News/Read/A2021042416430000557?did=NA
2021.04.22.,"과기부 장관 ""국산 코로나 백신 올해 개발 가능성 커""",YTN,https://www.ytn.co.kr/_ln/0102_202104221655183810
2021.04.22.,코로나19 백신 1차 접종 200만명 넘었다…시작 55일 만에,중앙일보,https://news.joins.com/article/olink/23636252
2021.04.20.,"약사회 ""약국 종업원도 코로나19 백신 우선 접종해야""",MBC,https://imnews.imbc.com/news/2021/society/article/6155016_34873.html
2021.04.25.,전 세계 코로나 백신 접종 10억 회 돌파,MBC,https://imnews.imbc.com/replay/2021/nwdesk/article/6159856_34936.html
2021.04.25.,전 세계 코로나 백신 접종 10억 회 돌파,MBC,https://imnews.imbc.com/replay/2021/nwdesk/article/6159856_34936.html
2021.04.22.,코로나19 백신 1차 접종자 누적 200만명 넘어…접종 시작 55일 만,MBC,https://imnews.imbc.com/news/2021/society/article/6157460_34873.html
2021.04.22.,"최기영 과기부 장관 ""코로나 백신 올해 개발될 가능성 크다""",MBC,https://imnews.imbc.com/news/2021/politics/article/6157247_34866.html
2021.04.24.,"美 CDC 국장 ""임신부도 코로나19 백신 맞도록 권고""",TV조선,http://news.tvchosun.com/site/data/html_dir/2021/04/24/2021042490006.html
2021.04.15.,"이재명 “경기도, 독자적 코로나 백신 도입·접종 검토”",동아일보언론사 선정,https://www.donga.com/news/article/all/20210415/106428021/2
2021.04.25.,"강릉시, 코로나19 백신접종센터 이전 추진",KBS,http://news.kbs.co.kr/news/view.do?ncd=5170720&ref=A
2021.04.21.,"반도체 쥔 한국, 백신 쥔 미국… “코로나 한미동맹 시급하다”",조선일보언론사 선정,https://www.chosun.com/economy/tech_it/2021/04/21/JTVMKIICPBHAPMHJLZEIKBS6E4/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news
2021.04.20.,"정의용 ""한미 코로나 백신 스와프 진지하게 협의 중""",SBS,https://news.sbs.co.kr/news/endPage.do?news_id=N1006289566&plink=ORI&cooper=NAVER
2021.04.22.,"이란 ""한국 동결 자금 중 335억 원 코로나19 백신 구매 사용""",SBS,https://news.sbs.co.kr/news/endPage.do?news_id=N1006292863&plink=ORI&cooper=NAVER
2021.04.22.,"질병청 ""코로나19 백신 접종 피해보상금 차질 없이 지급""",SBS,https://news.sbs.co.kr/news/endPage.do?news_id=N1006292885&plink=ORI&cooper=NAVER
2021.04.23.,[이슈톡] '개 코로나' 백신…사람에 투여한 수의사,MBC,https://imnews.imbc.com/replay/2021/nwtoday/article/6157963_34943.html
2021.04.24.,"미 CDC 국장 ""임신부도 코로나 백신 맞도록 권고""",YTN,https://www.ytn.co.kr/_ln/0104_202104240522503765
2021.04.19.,"정부 ""코로나19 억제, 수도권·경남권 관건…코백스 백신 계획대로"" [종합]",한국경제언론사 선정,https://www.hankyung.com/society/article/2021041906827
2021.04.18.,“미국 성인 절반은 1회 이상 코로나 백신 접종 마쳤다”,채널A언론사 선정,http://www.ichannela.com/news/main/news_detailPage.do?publishId=000000246518
2021.04.23.,"한국코러스 ""러 코로나19 백신 국내 도입 대비중""",매일경제,http://news.mk.co.kr/newsRead.php?no=393765&year=2021
2021.04.20.,"NH투증, “모더나 코로나19백신 한국기업 위탁생산 가능성”",KBS,http://news.kbs.co.kr/news/view.do?ncd=5166901&ref=A
2021.04.20.,미국서 코로나 백신을?…‘백신관광’ 어떻게 생각하십니까[이슈픽],서울신문언론사 선정,https://www.seoul.co.kr/news/newsView.php?id=20210420500226&wlog_tag3=naver
2021.04.20.,"유럽의약품청, 오늘 얀센 코로나19 백신 평가 발표 예정",KBS,http://news.kbs.co.kr/news/view.do?ncd=5166460&ref=A
2021.04.19.,"韓, 코로나19 백신 접종률 OECD 37개국 중 35위",동아일보언론사 선정,https://www.donga.com/news/article/all/20210419/106485614/2
2021.04.14.,블록체인 적용 코로나19 백신접종 전자증명서 내일부터 발급,JTBC언론사 선정,https://news.jtbc.joins.com/article/article.aspx?news_id=NB12000282
2021.04.26.,'코로나 지옥' 인도를 도와라...미국 백신 접종자 줄어,YTN,https://www.ytn.co.kr/_ln/0104_202104260848377479
2021.04.12.,"식약처, ‘모더나’ 코로나19 백신 허가 심사 착수",KBS언론사 선정,http://news.kbs.co.kr/news/view.do?ncd=5160455&ref=A
2021.04.23.,코로나19 백신 1차 접종자 203만 명 넘어…신규 이상반응 신고 279건,KBS,http://news.kbs.co.kr/news/view.do?ncd=5169750&ref=A
2021.04.22.,"과기부장관 ""코로나19 국산 백신, 연내 개발 가능성 커""",한국경제,https://www.hankyung.com/society/article/2021042258207
2021.04.22.,"삼양홀딩스, 엠큐렉스와 mRNA 코로나19 백신 개발 협력",매일경제,http://news.mk.co.kr/newsRead.php?no=388041&year=2021
2021.04.24.,광주서 코로나 백신 1차 접종자 잇따라 확진,한국일보,https://hankookilbo.com/News/Read/A2021042420050003597?did=NA
2021.04.20.,한국은 미국에서 코로나19 백신을 빌릴 수 있을까?,한겨레,http://www.hani.co.kr/arti/politics/diplomacy/991853.html
